Time (ms),Voltage (V)
0.0,0.04150517288735618
0.00256128064032016,0.08575701162755212
0.00512256128064032,0.17426068910794396
0.007683841920960481,0.2629169591357158
0.01024512256128064,0.30732139042329176
0.012806403201600803,0.35157322916348765
0.015367683841920962,0.4402294991912595
0.01792896448224112,0.4846339304788354
0.02049024512256128,0.5731376079592272
0.023051525762881442,0.6617938779869991
0.025612806403201606,0.706198309274575
0.028174087043521763,0.7948545793023469
0.030735367683841924,0.8391064180425428
0.033296648324162084,0.8835108493301187
0.03585792896448224,0.9721671193578906
0.038419209604802405,1.0164189580980865
0.04098049024512256,1.1050752281258582
0.04354177088544273,1.1493270668660542
0.046103051525762884,1.2379833368938262
0.04866433216608305,1.326639606921598
0.05122561280640321,1.3710440382091738
0.05378689344672336,1.4152958769493698
0.056348174087043526,1.5039521469771417
0.05890945472736368,1.5926084170049135
0.06147073536768385,1.6368602557451095
0.06403201600800401,1.6812646870326853
0.06659329664832417,1.769920957060457
0.06915457728864433,1.858577227088229
0.07171585792896448,1.902829065828425
0.07427713856928465,1.9472334971160008
0.07683841920960481,1.9914853358561968
0.07939969984992498,2.0801416058839686
0.08196098049024512,2.1687978759117406
0.08452226113056528,2.2130497146519366
0.08708354177088545,2.257454145939512
0.08964482241120561,2.346110415967284
0.09220610305152577,2.346110415967284
0.09476738369184592,2.39036225470748
0.0973286643321661,2.434766685995056
0.09988994497248625,2.523270363475448
0.10245122561280642,2.5676747947630236
0.10501250625312657,2.6119266335032196
0.10757378689344672,2.7005829035309916
0.1101350675337669,2.7449873348185676
0.11269634817408705,2.7892391735587636
0.11525762881440722,2.833643604846339
0.11781890945472737,2.922299874874111
0.12038019009504754,2.922299874874111
0.1229414707353677,3.010803552354503
0.12550275137568784,3.055207983642079
0.12806403201600802,3.099459822382275
0.13062531265632818,3.1438642536698507
0.13318659329664834,3.1881160924100467
0.1357478739369685,3.2325205236976227
0.13830915457728865,3.2767723624378187
0.1408704352176088,3.321176793725394
0.14343171585792897,3.321176793725394
0.14599299649824912,3.4096804712057867
0.1485542771385693,3.454084902493362
0.15111555777888946,3.454084902493362
0.15367683841920962,3.542741172521134
0.15623811905952978,3.542741172521134
0.15879939969984996,3.542741172521134
0.1613606803401701,3.6313974425489057
0.16392196098049025,3.675649281289102
0.1664832416208104,3.675649281289102
0.16904452226113056,3.7200537125766777
0.17160580290145075,3.7643055513168737
0.1741670835417709,3.8087099826044497
0.17672836418209106,3.8087099826044497
0.17928964482241122,3.8529618213446457
0.1818509254627314,3.8529618213446457
0.18441220610305153,3.9416180913724173
0.1869734867433717,3.9416180913724173
0.18953476738369185,3.9416180913724173
0.192096048024012,3.9858699301126133
0.1946573286643322,3.9858699301126133
0.19721860930465235,4.030274361400189
0.1997798899449725,4.030274361400189
0.20234117058529266,4.074526200140386
0.20490245122561285,4.074526200140386
0.20746373186593298,4.118930631427961
0.21002501250625313,4.118930631427961
0.2125862931465733,4.118930631427961
0.21514757378689345,4.163182470168157
0.21770885442721363,4.163182470168157
0.2202701350675338,4.163182470168157
0.22283141570785395,4.207586901455733
0.2253926963481741,4.207586901455733
0.22795397698849426,4.207586901455733
0.23051525762881445,4.207586901455733
0.23307653826913458,4.163182470168157
0.23563781890945473,4.163182470168157
0.2381990995497749,4.163182470168157
0.24076038019009507,4.163182470168157
0.24332166083041523,4.118930631427961
0.2458829414707354,4.118930631427961
0.24844422211105555,4.074526200140386
0.2510055027513757,4.074526200140386
0.25356678339169586,4.030274361400189
0.25612806403201605,4.030274361400189
0.2586893446723362,4.030274361400189
0.26125062531265636,3.9858699301126133
0.2638119059529765,3.9416180913724173
0.2663731865932967,3.9416180913724173
0.2689344672336168,3.9416180913724173
0.271495747873937,3.8972136600848417
0.2740570285142572,3.8529618213446457
0.2766183091545773,3.8087099826044497
0.2791795897948975,3.8087099826044497
0.2817408704352176,3.7643055513168737
0.2843021510755378,3.7643055513168737
0.28686343171585793,3.675649281289102
0.2894247123561781,3.675649281289102
0.29198599299649824,3.6313974425489057
0.29454727363681843,3.58699301126133
0.2971085542771386,3.542741172521134
0.29966983491745874,3.498336741233558
0.30223111555777893,3.498336741233558
0.30479239619809906,3.454084902493362
0.30735367683841924,3.4096804712057867
0.3099149574787394,3.3654286324655907
0.31247623811905956,3.321176793725394
0.3150375187593797,3.2767723624378187
0.3175987993996999,3.2325205236976227
0.32016008004002006,3.2325205236976227
0.3227213606803402,3.1438642536698507
0.32528264132066037,3.099459822382275
0.3278439219609805,3.055207983642079
0.3304052026013007,3.010803552354503
0.3329664832416208,2.966551713614307
0.335527763881941,2.922299874874111
0.33808904452226113,2.877895443586535
0.34065032516258137,2.7892391735587636
0.3432116058029015,2.7449873348185676
0.3457728864432216,2.6563310647907956
0.3483341670835418,2.6119266335032196
0.35089544772386194,2.5676747947630236
0.3534567283641821,2.523270363475448
0.35601800900450226,2.434766685995056
0.35857928964482244,2.39036225470748
0.36114057028514257,2.346110415967284
0.3637018509254628,2.301705984679708
0.36626313156578294,2.2130497146519366
0.36882441220610307,2.1687978759117406
0.37138569284642325,2.1243934446241646
0.3739469734867434,2.0801416058839686
0.37650825412706357,1.9914853358561968
0.3790695347673837,1.9472334971160008
0.3816308154077039,1.858577227088229
0.384192096048024,1.814172795800653
0.38675337668834425,1.7255165257728813
0.3893146573286644,1.6368602557451095
0.3918759379689845,1.5926084170049135
0.3944372186093047,1.5482039857173377
0.3969984992496248,1.5039521469771417
0.399559779889945,1.3710440382091738
0.40212106053026514,1.326639606921598
0.4046823411705853,1.282387768181402
0.40724362181090545,1.1937314981536302
0.4098049024512257,1.1493270668660542
0.4123661830915458,1.0606707968382825
0.41492746373186595,0.9721671193578906
0.41748874437218614,0.9277626880703147
0.42005002501250627,0.8391064180425428
0.42261130565282645,0.7948545793023469
0.4251725862931466,0.706198309274575
0.42773386693346677,0.6617938779869991
0.4302951475737869,0.5731376079592272
0.4328564282141071,0.5288857692190313
0.43541770885442727,0.4402294991912595
0.43797898949474745,0.35157322916348765
0.4405402701350676,0.30732139042329176
0.4431015507753877,0.2629169591357158
0.4456628314157079,0.17426068910794396
0.448224112056028,0.08575701162755212
0.4507853926963482,0.04150517288735618
0.45334667333666834,-0.04715109714041567
0.4559079539769885,-0.09140293588061159
0.4584692346173087,-0.1358073671681875
0.4610305152576289,-0.26871547593615525
0.463591795897949,-0.31311990722373123
0.46615307653826915,-0.40162358470412307
0.46871435717858934,-0.44602801599169895
0.47127563781890947,-0.4902798547318949
0.47383691845922965,-0.5789361247596667
0.4763981990995498,-0.6675923947874386
0.47895947973986996,-0.7119968260750145
0.48152076038019015,-0.8006530961027863
0.48408204102051033,-0.8449049348429822
0.48664332166083046,-0.9335612048707541
0.4892046023011506,-0.97781304361095
0.4917658829414708,-1.0664693136387218
0.4943271635817909,-1.1108737449262978
0.4968884442221111,-1.1995300149540697
0.4994497248624312,-1.2437818536942655
0.5020110055027514,-1.3324381237220375
0.5045722861430716,-1.3766899624622333
0.5071335667833917,-1.465346232490005
0.509694847423712,-1.554002502517777
0.5122561280640321,-1.598406933805353
0.5148174087043522,-1.6870632038331248
0.5173786893446723,-1.7313150425733206
0.5199399699849925,-1.8199713126010924
0.5225012506253127,-1.8642231513412886
0.5250625312656328,-1.9528794213690603
0.527623811905953,-1.9972838526566363
0.5301850925462731,-2.0415356913968323
0.5327463731865933,-2.130191961424604
0.5353076538269135,-2.218848231452376
0.5378689344672336,-2.2632526627399514
0.5404302151075538,-2.351756340220344
0.542991495747874,-2.3961607715079194
0.5455527763881942,-2.4404126102481154
0.5481140570285143,-2.5290688802758874
0.5506753376688345,-2.5290688802758874
0.5532366183091546,-2.617725150303659
0.5557978989494748,-2.662129581591235
0.558359179589795,-2.706381420331431
0.5609204602301151,-2.750785851619007
0.5634817408704352,-2.839289529099399
0.5660430215107554,-2.8836939603869745
0.5686043021510756,-2.9279457991271705
0.5711655827913957,-2.9723502304147464
0.5737268634317159,-3.0166020691549424
0.576288144072036,-3.1052583391827144
0.5788494247123562,-3.14966277047029
0.5814107053526764,-3.193914609210486
0.5839719859929965,-3.238166447950682
0.5865332666333167,-3.282570879238258
0.5890945472736369,-3.37122714926603
0.5916558279139571,-3.415478988006226
0.5942171085542772,-3.4598834192938015
0.5967783891945974,-3.4598834192938015
0.5993396698349175,-3.5041352580339975
0.6019009504752377,-3.5927915280617695
0.6044622311155579,-3.5927915280617695
0.607023511755878,-3.637195959349345
0.6095847923961981,-3.6814477980895415
0.6121460730365182,-3.6814477980895415
0.6147073536768385,-3.770104068117313
0.6172686343171586,-3.770104068117313
0.6198299149574787,-3.814355906857509
0.6223911955977989,-3.858760338145085
0.6249524762381191,-3.903012176885281
0.6275137568784392,-3.903012176885281
0.6300750375187594,-3.9474166081728566
0.6326363181590796,-3.9916684469130526
0.6351975987993999,-4.0360728782006285
0.63775887943972,-4.0360728782006285
0.6403201600800401,-4.080324716940825
0.6428814407203602,-4.1247291482284005
0.6454427213606804,-4.1247291482284005
0.6480040020010006,-4.168980986968597
0.6505652826413207,-4.168980986968597
0.6531265632816409,-4.168980986968597
0.655687843921961,-4.213232825708792
0.6582491245622811,-4.257637256996369
0.6608104052026014,-4.257637256996369
0.6633716858429215,-4.301889095736564
0.6659329664832416,-4.301889095736564
0.6684942471235618,-4.301889095736564
0.671055527763882,-4.301889095736564
0.6736168084042021,-4.346293527024141
0.6761780890445223,-4.301889095736564
0.6787393696848424,-4.301889095736564
0.6813006503251627,-4.301889095736564
0.6838619309654829,-4.257637256996369
0.686423211605803,-4.257637256996369
0.6889844922461231,-4.257637256996369
0.6915457728864433,-4.213232825708792
0.6941070535267635,-4.168980986968597
0.6966683341670836,-4.168980986968597
0.6992296148074038,-4.168980986968597
0.7017908954477239,-4.1247291482284005
