Time,Channel A,Channel B
(us),(V),(V)

45.35756662,0.12604140,0.00335704
45.67756662,0.08163702,0.00335704
45.99756662,0.08163702,0.00335704
46.31756661,0.08163702,0.00335704
46.63756661,0.12604140,0.04791406
46.95756661,0.08163702,0.00335704
47.27756661,0.08163702,0.00335704
47.59756661,0.08163702,0.00335704
47.91756660,0.08163702,0.00335704
48.23756660,0.08163702,0.00335704
48.55756660,0.08163702,0.00335704
48.87756660,0.08163702,0.04791406
49.19756660,0.08163702,0.00335704
49.51756659,0.08163702,0.00335704
49.83756659,0.08163702,0.00335704
50.15756659,3.19376200,0.00335704
50.47756659,3.28257100,0.04791406
50.79756659,3.28257100,0.04791406
51.11756658,3.28257100,0.00335704
51.43756658,3.28257100,0.00335704
51.75756658,3.28257100,0.00335704
52.07756658,3.28257100,0.04791406
52.39756658,3.28257100,0.04791406
52.71756658,3.28257100,0.04791406
53.03756657,3.28257100,0.04791406
53.35756657,3.28257100,0.00335704
53.67756657,3.28257100,0.00335704
53.99756657,3.28257100,0.00335704
54.31756657,3.28257100,0.04791406
54.63756656,3.28257100,0.00335704
54.95756656,3.28257100,0.00335704
55.27756656,0.08163702,0.00335704
55.59756656,0.08163702,0.00335704
55.91756656,0.08163702,0.00335704
56.23756655,0.12604140,0.04791406
56.55756655,0.08163702,0.04791406
56.87756655,0.08163702,0.04791406
57.19756655,0.08163702,0.00335704
57.51756655,0.08163702,0.00335704
57.83756654,0.12604140,0.00335704
58.15756654,0.12604140,0.04791406
58.47756654,0.08163702,0.04791406
58.79756654,0.08163702,0.00335704
59.11756654,0.08163702,0.00335704
59.43756653,0.08163702,0.00335704
59.75756653,0.08163702,0.00335704
60.07756653,0.08163702,0.04791406
60.39756653,3.28257100,0.04791406
60.71756653,3.28257100,0.04791406
61.03756652,3.28257100,0.00335704
61.35756652,3.28257100,0.00335704
61.67756652,3.28257100,0.00335704
61.99756652,3.28257100,0.04791406
62.31756652,3.28257100,0.04791406
62.63756651,3.28257100,0.00335704
62.95756651,3.28257100,0.00335704
63.27756651,3.28257100,0.00335704
63.59756651,3.28257100,0.04791406
63.91756651,3.28257100,0.00335704
64.23756651,3.28257100,0.04791406
64.55756650,3.28257100,0.00335704
64.87756650,3.28257100,0.00335704
65.19756650,0.17044590,0.00335704
65.51756650,0.08163702,0.00335704
65.83756650,0.12604140,0.00335704
66.15756649,0.12604140,0.04791406
66.47756649,0.08163702,0.00335704
66.79756649,0.08163702,0.00335704
67.11756649,0.08163702,0.00335704
67.43756649,0.08163702,0.00335704
67.75756648,0.08163702,0.04791406
68.07756648,0.08163702,0.04791406
68.39756648,0.08163702,0.00335704
68.71756648,0.08163702,0.00335704
69.03756648,0.08163702,0.00335704
69.35756647,0.08163702,0.04791406
69.67756647,0.12604140,0.04791406
69.99756647,0.08163702,0.04791406
70.31756647,3.28257100,0.00335704
70.63756647,3.28257100,0.00335704
70.95756646,3.28257100,0.00335704
71.27756646,3.28257100,0.00335704
71.59756646,3.28257100,0.00335704
71.91756646,3.28257100,0.04791406
72.23756646,3.28257100,0.00335704
72.55756645,3.28257100,0.00335704
72.87756645,3.28257100,0.00335704
73.19756645,3.28257100,0.00335704
73.51756645,3.28257100,0.04791406
73.83756645,3.28257100,0.04791406
74.15756644,3.28257100,0.00335704
74.47756644,3.28257100,0.00335704
74.79756644,3.28257100,0.00335704
75.11756644,3.28257100,0.00335704
75.43756644,0.08163702,0.00335704
75.75756644,0.12604140,0.00335704
76.07756643,0.08163702,0.00335704
76.39756643,0.08163702,0.00335704
76.71756643,0.12604140,0.00335704
77.03756643,0.12604140,0.00335704
77.35756643,0.12604140,0.00335704
77.67756642,0.08163702,0.00335704
77.99756642,0.08163702,0.00335704
78.31756642,0.08163702,0.00335704
78.63756642,0.08163702,0.00335704
78.95756642,0.08163702,0.04791406
79.27756641,0.12604140,0.00335704
79.59756641,0.08163702,0.00335704
79.91756641,0.08163702,0.00335704
80.23756641,0.08163702,0.00335704
80.55756641,0.08163702,0.04791406
80.87756640,0.08163702,0.00335704
81.19756640,0.12604140,0.04791406
81.51756640,0.12604140,0.00335704
81.83756640,0.08163702,0.00335704
82.15756640,0.08163702,0.00335704
82.47756639,0.08163702,0.00335704
82.79756639,0.08163702,0.00335704
83.11756639,0.08163702,0.04791406
83.43756639,0.12604140,0.04791406
83.75756639,0.08163702,0.00335704
84.07756638,0.08163702,0.04791406
84.39756638,0.08163702,0.00335704
84.71756638,0.08163702,0.00335704
85.03756638,0.08163702,0.00335704
85.35756638,0.08163702,0.04791406
85.67756637,0.08163702,0.00335704
85.99756637,0.08163702,0.00335704
86.31756637,0.08163702,0.00335704
86.63756637,0.08163702,0.00335704
86.95756637,0.12604140,0.04791406
87.27756637,0.08163702,0.04791406
87.59756636,0.08163702,0.00335704
87.91756636,0.08163702,0.00335704
88.23756636,0.08163702,0.00335704
88.55756636,0.08163702,0.04791406
88.87756636,0.08163702,0.04791406
89.19756635,0.12604140,0.00335704
89.51756635,0.08163702,0.00335704
89.83756635,0.08163702,0.00335704
90.15756635,0.08163702,0.00335704
90.47756635,0.08163702,0.04791406
90.79756634,0.08163702,0.00335704
91.11756634,0.08163702,0.00335704
91.43756634,0.08163702,0.00335704
91.75756634,0.08163702,0.00335704
92.07756634,0.08163702,0.04791406
92.39756633,0.08163702,0.04791406
92.71756633,0.12604140,0.00335704
93.03756633,0.08163702,0.00335704
93.35756633,0.08163702,0.00335704
93.67756633,0.08163702,0.00335704
93.99756632,0.12604140,0.04791406
94.31756632,0.08163702,0.04791406
94.63756632,0.08163702,0.00335704
94.95756632,0.08163702,0.04791406
95.27756632,0.08163702,0.00335704
95.59756631,0.08163702,0.00335704
95.91756631,0.08163702,0.00335704
96.23756631,0.08163702,0.00335704
96.55756631,3.28257100,0.00335704
96.87756631,3.28257100,0.00335704
97.19756630,3.28257100,0.04791406
97.51756630,3.28257100,0.00335704
97.83756630,3.28257100,0.00335704
98.15756630,3.28257100,0.00335704
98.47756630,3.28257100,0.04791406
98.79756630,3.28257100,0.00335704
99.11756629,3.28257100,0.00335704
99.43756629,3.28257100,0.00335704
99.75756629,3.28257100,0.00335704
100.07756629,3.28257100,0.00335704
100.39756629,3.28257100,0.00335704
100.71756628,3.28257100,0.00335704
101.03756628,3.28257100,0.00335704
101.35756628,0.30381180,0.13702810
101.67756628,0.12604140,0.00335704
101.99756628,0.12604140,0.04791406
102.31756627,0.08163702,0.00335704
102.63756627,0.08163702,0.04791406
102.95756627,0.08163702,0.00335704
103.27756627,0.08163702,0.00335704
103.59756627,0.08163702,0.04791406
103.91756626,0.08163702,0.04791406
104.23756626,0.12604140,0.00335704
104.55756626,0.08163702,0.00335704
104.87756626,0.08163702,0.00335704
105.19756626,0.08163702,0.00335704
105.51756625,0.08163702,0.04791406
105.83756625,0.08163702,0.00335704
106.15756625,0.08163702,0.04791406
106.47756625,3.28257100,0.00335704
106.79756625,3.28257100,0.00335704
107.11756624,3.28257100,0.00335704
107.43756624,3.28257100,0.00335704
107.75756624,3.28257100,0.04791406
108.07756624,3.28257100,0.00335704
108.39756624,3.28257100,0.00335704
108.71756623,3.28257100,0.00335704
109.03756623,3.28257100,0.00335704
109.35756623,3.28257100,0.00335704
109.67756623,3.28257100,0.04791406
109.99756623,3.28257100,0.04791406
110.31756623,3.28257100,0.00335704
110.63756622,3.28257100,0.00335704
110.95756622,3.28257100,0.00335704
111.27756622,3.28257100,0.00335704
111.59756622,0.08163702,0.00335704
111.91756622,0.12604140,0.00335704
112.23756621,0.08163702,0.04791406
112.55756621,0.08163702,0.00335704
112.87756621,0.08163702,0.00335704
113.19756621,0.08163702,0.00335704
113.51756621,0.12604140,0.04791406
113.83756620,0.08163702,0.00335704
114.15756620,0.08163702,0.00335704
114.47756620,0.08163702,0.00335704
114.79756620,0.08163702,0.00335704
115.11756620,0.08163702,0.00335704
115.43756619,0.12604140,0.00335704
115.75756619,0.08163702,0.00335704
116.07756619,0.08163702,0.00335704
116.39756619,2.03772100,0.00335704
116.71756619,3.28257100,0.00335704
117.03756618,3.28257100,0.00335704
117.35756618,3.28257100,0.00335704
117.67756618,3.28257100,0.00335704
117.99756618,3.28257100,0.00335704
118.31756618,3.28257100,0.00335704
118.63756617,3.28257100,0.00335704
118.95756617,3.28257100,0.00335704
119.27756617,3.28257100,0.00335704
119.59756617,3.28257100,0.00335704
119.91756617,3.28257100,0.00335704
120.23756616,3.28257100,0.00335704
120.55756616,3.28257100,0.00335704
120.87756616,3.28257100,0.00335704
121.19756616,3.28257100,0.00335704
121.51756616,0.08163702,0.00335704
121.83756616,0.08163702,0.00335704
122.15756615,0.08163702,0.00335704
122.47756615,0.08163702,0.00335704
122.79756615,0.12604140,0.00335704
123.11756615,0.12604140,0.04791406
123.43756615,0.08163702,0.00335704
123.75756614,0.08163702,0.00335704
124.07756614,0.08163702,0.00335704
124.39756614,0.12604140,0.00335704
124.71756614,0.08163702,0.00335704
125.03756614,0.08163702,0.00335704
125.35756613,0.08163702,0.00335704
125.67756613,0.08163702,0.00335704
125.99756613,0.08163702,0.00335704
126.31756613,0.08163702,0.00335704
126.63756613,3.28257100,0.00335704
126.95756612,3.28257100,0.00335704
127.27756612,3.28257100,0.00335704
127.59756612,3.28257100,0.00335704
127.91756612,3.28257100,0.00335704
128.23756612,3.28257100,0.00335704
128.55756611,3.28257100,0.00335704
128.87756611,3.28257100,0.00335704
129.19756611,3.28257100,0.00335704
129.51756611,3.28257100,0.00335704
129.83756611,3.28257100,0.00335704
130.15756610,3.28257100,0.00335704
130.47756610,3.28257100,0.00335704
130.79756610,3.28257100,0.00335704
131.11756610,3.28257100,0.00335704
131.43756610,1.90435500,0.04791406
131.75756609,0.08163702,0.00335704
132.07756609,0.12604140,0.00335704
132.39756609,0.12604140,0.00335704
132.71756609,0.12604140,0.04791406
133.03756609,0.08163702,0.00335704
133.35756609,0.08163702,0.00335704
133.67756608,0.08163702,0.00335704
133.99756608,0.08163702,0.00335704
134.31756608,0.12604140,0.00335704
134.63756608,0.12604140,0.00335704
134.95756608,0.08163702,0.00335704
135.27756607,0.08163702,0.00335704
135.59756607,0.08163702,0.00335704
135.91756607,0.08163702,0.00335704
136.23756607,0.12604140,0.00335704
136.55756607,3.28257100,0.00335704
136.87756606,3.28257100,0.00335704
137.19756606,3.28257100,0.00335704
137.51756606,3.28257100,0.00335704
137.83756606,3.28257100,0.00335704
138.15756606,3.28257100,0.00335704
138.47756605,3.28257100,0.00335704
138.79756605,3.28257100,0.00335704
139.11756605,3.28257100,0.00335704
139.43756605,3.28257100,0.00335704
139.75756605,3.28257100,0.00335704
140.07756604,3.28257100,0.04791406
140.39756604,3.28257100,0.04791406
140.71756604,3.28257100,0.00335704
141.03756604,3.28257100,0.00335704
141.35756604,3.28257100,0.00335704
141.67756603,0.08163702,0.00335704
141.99756603,0.12604140,0.04791406
142.31756603,0.12604140,0.00335704
142.63756603,0.08163702,0.00335704
142.95756603,0.08163702,0.00335704
143.27756602,0.08163702,0.00335704
143.59756602,0.08163702,0.00335704
143.91756602,0.08163702,0.04791406
144.23756602,0.08163702,0.04791406
144.55756602,0.08163702,0.04791406
144.87756602,0.08163702,0.00335704
145.19756601,0.08163702,0.00335704
145.51756601,0.08163702,0.00335704
145.83756601,0.08163702,0.00335704
146.15756601,0.08163702,0.00335704
146.47756601,0.12604140,0.00335704
146.79756600,3.28257100,0.00335704
147.11756600,3.28257100,0.00335704
147.43756600,3.28257100,0.00335704
147.75756600,3.28257100,0.00335704
148.07756600,3.28257100,0.04791406
148.39756599,3.28257100,0.00335704
148.71756599,3.28257100,0.00335704
149.03756599,3.28257100,0.00335704
149.35756599,3.28257100,0.04791406
149.67756599,3.28257100,0.00335704
149.99756598,3.28257100,0.00335704
150.31756598,3.28257100,0.00335704
150.63756598,3.28257100,0.00335704
150.95756598,3.28257100,0.00335704
151.27756598,3.28257100,0.00335704
151.59756597,0.12604140,0.00335704
151.91756597,0.12604140,0.04791406
152.23756597,0.08163702,0.00335704
152.55756597,0.08163702,0.00335704
152.87756597,0.08163702,0.00335704
153.19756596,0.08163702,0.00335704
153.51756596,0.12604140,0.00335704
153.83756596,0.08163702,0.04791406
154.15756596,0.08163702,0.00335704
154.47756596,0.08163702,0.00335704
154.79756595,0.08163702,0.00335704
155.11756595,0.08163702,0.00335704
155.43756595,0.12604140,0.00335704
155.75756595,0.08163702,0.00335704
156.07756595,0.08163702,0.04791406
156.39756595,0.08163702,0.00335704
156.71756594,3.28257100,0.00335704
157.03756594,3.28257100,0.00335704
157.35756594,3.28257100,0.00335704
157.67756594,3.28257100,0.00335704
157.99756594,3.28257100,0.00335704
158.31756593,3.28257100,0.00335704
158.63756593,3.28257100,0.00335704
158.95756593,3.28257100,0.00335704
159.27756593,3.28257100,0.04791406
159.59756593,3.28257100,0.00335704
159.91756592,3.28257100,0.00335704
160.23756592,3.28257100,0.00335704
160.55756592,3.28257100,0.00335704
160.87756592,3.28257100,0.00335704
161.19756592,3.28257100,0.00335704
161.51756591,3.28257100,0.04791406
161.83756591,0.08163702,0.00335704
162.15756591,0.08163702,0.00335704
162.47756591,0.12604140,0.00335704
162.79756591,0.08163702,0.00335704
163.11756590,0.08163702,0.00335704
163.43756590,0.08163702,0.00335704
163.75756590,0.08163702,0.00335704
164.07756590,0.12604140,0.00335704
164.39756590,0.08163702,0.00335704
164.71756589,0.08163702,0.00335704
165.03756589,0.08163702,0.00335704
165.35756589,0.08163702,0.00335704
165.67756589,0.08163702,0.00335704
165.99756589,0.08163702,0.00335704
166.31756588,0.08163702,0.00335704
166.63756588,3.28257100,0.00335704
166.95756588,3.28257100,0.04791406
167.27756588,3.28257100,0.04791406
167.59756588,3.28257100,0.00335704
167.91756588,3.28257100,0.00335704
168.23756587,3.28257100,0.00335704
168.55756587,3.28257100,0.00335704
168.87756587,3.28257100,0.00335704
169.19756587,3.28257100,0.00335704
169.51756587,3.28257100,0.00335704
169.83756586,3.28257100,0.00335704
170.15756586,3.28257100,0.00335704
170.47756586,3.28257100,0.00335704
170.79756586,3.28257100,0.04791406
171.11756586,3.28257100,0.00335704
171.43756585,3.28257100,0.00335704
171.75756585,0.08163702,0.00335704
172.07756585,0.12604140,0.00335704
172.39756585,0.12604140,0.04791406
172.71756585,0.12604140,3.25632500
173.03756584,0.12604140,3.25632500
173.35756584,0.12604140,3.25632500
173.67756584,0.08163702,3.25632500
173.99756584,0.08163702,3.25632500
174.31756584,0.08163702,3.30088200
174.63756583,0.12604140,3.25632500
174.95756583,0.08163702,3.30088200
175.27756583,0.12604140,3.25632500
175.59756583,0.08163702,3.25632500
175.91756583,0.08163702,3.25632500
176.23756582,0.12604140,3.30088200
176.55756582,0.08163702,3.25632500
176.87756582,0.12604140,3.30088200
177.19756582,0.08163702,3.30088200
177.51756582,0.08163702,3.30088200
177.83756581,0.12604140,3.30088200
178.15756581,0.08163702,3.30088200
178.47756581,0.12604140,3.30088200
178.79756581,0.12604140,3.30088200
179.11756581,0.08163702,3.30088200
179.43756581,0.12604140,3.25632500
179.75756580,0.08163702,3.25632500
180.07756580,0.12604140,3.34543900
180.39756580,0.08163702,3.25632500
180.71756580,0.08163702,3.30088200
181.03756580,0.08163702,3.25632500
181.35756579,0.08163702,3.25632500
181.67756579,0.08163702,3.25632500
181.99756579,0.08163702,3.25632500
182.31756579,0.08163702,3.25632500
182.63756579,0.08163702,3.25632500
182.95756578,0.08163702,3.34543900
183.27756578,0.08163702,3.30088200
183.59756578,0.12604140,3.25632500
183.91756578,0.12604140,3.30088200
184.23756578,0.08163702,3.30088200
184.55756577,0.08163702,3.30088200
184.87756577,0.08163702,3.30088200
185.19756577,0.08163702,3.30088200
185.51756577,0.08163702,3.34543900
185.83756577,0.12604140,3.30088200
186.15756576,0.12604140,3.25632500
186.47756576,0.08163702,3.25632500
186.79756576,0.08163702,3.25632500
187.11756576,0.08163702,3.25632500
187.43756576,0.08163702,3.30088200
187.75756575,0.12604140,3.30088200
188.07756575,0.12604140,3.34543900
188.39756575,0.08163702,3.25632500
188.71756575,0.08163702,3.30088200
189.03756575,0.08163702,3.30088200
189.35756574,0.08163702,3.25632500
189.67756574,0.08163702,3.25632500
189.99756574,0.08163702,3.30088200
190.31756574,0.08163702,3.30088200
190.63756574,0.08163702,3.25632500
190.95756574,0.08163702,3.30088200
191.27756573,0.12604140,3.30088200
191.59756573,0.12604140,3.34543900
191.91756573,0.08163702,3.30088200
192.23756573,0.08163702,3.30088200
192.55756573,0.08163702,3.30088200
192.87756572,0.08163702,3.25632500
193.19756572,0.12604140,3.30088200
193.51756572,0.12604140,3.30088200
193.83756572,0.12604140,3.30088200
194.15756572,0.08163702,3.30088200
194.47756571,0.08163702,3.30088200
