Time,Channel A,Channel B
(us),(V),(V)

45.51615677,0.08163702,0.13702810
45.83615677,0.08163702,0.13702810
46.15615677,0.12604140,0.09247109
46.47615677,0.08163702,0.09247109
46.79615677,0.08163702,0.09247109
47.11615676,0.08163702,0.09247109
47.43615676,0.08163702,0.13702810
47.75615676,0.12604140,0.09247109
48.07615676,0.08163702,0.09247109
48.39615676,0.08163702,0.09247109
48.71615675,0.08163702,0.09247109
49.03615675,0.08163702,0.09247109
49.35615675,0.08163702,0.13702810
49.67615675,0.08163702,0.09247109
49.99615675,0.08163702,0.09247109
50.31615675,3.28257100,0.09247109
50.63615674,3.28257100,0.09247109
50.95615674,3.28257100,0.13702810
51.27615674,3.28257100,0.13702810
51.59615674,3.28257100,0.09247109
51.91615674,3.28257100,0.09247109
52.23615673,3.28257100,0.13702810
52.55615673,3.28257100,0.13702810
52.87615673,3.28257100,0.09247109
53.19615673,3.28257100,0.09247109
53.51615673,3.28257100,0.09247109
53.83615672,3.28257100,0.04791406
54.15615672,3.28257100,0.09247109
54.47615672,3.28257100,0.09247109
54.79615672,3.28257100,0.09247109
55.11615672,3.28257100,0.13702810
55.43615671,0.12604140,3.34543900
55.75615671,0.08163702,3.30088200
56.07615671,0.08163702,3.25632500
56.39615671,0.08163702,3.25632500
56.71615671,0.08163702,3.30088200
57.03615670,0.08163702,3.34543900
57.35615670,0.08163702,3.30088200
57.67615670,0.08163702,3.25632500
57.99615670,0.08163702,3.30088200
58.31615670,0.08163702,3.30088200
58.63615669,0.12604140,3.30088200
58.95615669,0.12604140,3.34543900
59.27615669,0.12604140,3.30088200
59.59615669,0.08163702,3.30088200
59.91615669,0.08163702,3.30088200
60.23615668,0.08163702,3.30088200
60.55615668,3.28257100,3.34543900
60.87615668,3.28257100,3.34543900
61.19615668,3.28257100,3.34543900
61.51615668,3.28257100,3.25632500
61.83615668,3.28257100,3.34543900
62.15615667,3.28257100,3.30088200
62.47615667,3.28257100,3.34543900
62.79615667,3.28257100,3.34543900
63.11615667,3.28257100,3.34543900
63.43615667,3.28257100,3.30088200
63.75615666,3.28257100,3.34543900
64.07615666,3.28257100,3.30088200
64.39615666,3.28257100,3.34543900
64.71615666,3.28257100,3.34543900
65.03615666,3.28257100,3.34543900
65.35615665,0.12604140,3.30088200
65.67615665,0.08163702,3.30088200
65.99615665,0.08163702,3.34543900
66.31615665,0.12604140,3.34543900
66.63615665,0.12604140,3.34543900
66.95615664,0.08163702,3.34543900
67.27615664,0.08163702,3.34543900
67.59615664,0.08163702,3.30088200
67.91615664,0.08163702,3.34543900
68.23615664,0.08163702,3.34543900
68.55615663,0.08163702,3.34543900
68.87615663,0.08163702,3.34543900
69.19615663,0.08163702,3.34543900
69.51615663,0.08163702,3.30088200
69.83615663,0.08163702,3.30088200
70.15615662,0.08163702,3.30088200
70.47615662,3.28257100,3.34543900
70.79615662,3.28257100,3.30088200
71.11615662,3.28257100,3.25632500
71.43615662,3.28257100,3.34543900
71.75615661,3.28257100,3.30088200
72.07615661,3.28257100,3.30088200
72.39615661,3.28257100,3.34543900
72.71615661,3.28257100,3.30088200
73.03615661,3.28257100,3.34543900
73.35615661,3.28257100,3.34543900
73.67615660,3.28257100,3.30088200
73.99615660,3.28257100,3.30088200
74.31615660,3.28257100,3.34543900
74.63615660,3.28257100,3.34543900
74.95615660,3.28257100,3.30088200
75.27615659,3.28257100,3.30088200
75.59615659,0.08163702,3.34543900
75.91615659,0.12604140,3.30088200
76.23615659,0.12604140,3.34543900
76.55615659,0.08163702,3.34543900
76.87615658,0.08163702,3.30088200
77.19615658,0.08163702,3.34543900
77.51615658,0.08163702,3.30088200
77.83615658,0.08163702,3.30088200
78.15615658,0.08163702,3.34543900
78.47615657,0.12604140,3.34543900
78.79615657,0.08163702,3.30088200
79.11615657,0.08163702,3.30088200
79.43615657,0.12604140,3.34543900
79.75615657,0.08163702,3.34543900
80.07615656,0.08163702,3.30088200
80.39615656,0.08163702,3.30088200
80.71615656,0.08163702,3.30088200
81.03615656,0.08163702,3.30088200
81.35615656,0.08163702,3.30088200
81.67615655,0.08163702,3.34543900
81.99615655,0.08163702,3.30088200
82.31615655,0.08163702,3.34543900
82.63615655,0.08163702,3.30088200
82.95615655,0.08163702,3.34543900
83.27615654,0.08163702,3.34543900
83.59615654,0.08163702,3.34543900
83.91615654,0.08163702,3.34543900
84.23615654,0.08163702,3.34543900
84.55615654,0.08163702,3.30088200
84.87615654,0.08163702,3.34543900
85.19615653,0.08163702,3.34543900
85.51615653,0.08163702,3.30088200
85.83615653,0.08163702,3.34543900
86.15615653,0.08163702,3.34543900
86.47615653,0.08163702,3.30088200
86.79615652,0.08163702,3.30088200
87.11615652,0.08163702,3.34543900
87.43615652,0.08163702,3.34543900
87.75615652,0.08163702,3.30088200
88.07615652,0.08163702,3.34543900
88.39615651,0.08163702,3.30088200
88.71615651,0.08163702,3.25632500
89.03615651,0.08163702,3.34543900
89.35615651,0.08163702,3.34543900
89.67615651,0.08163702,3.34543900
89.99615650,0.08163702,3.30088200
90.31615650,0.08163702,3.34543900
90.63615650,0.08163702,3.34543900
90.95615650,0.08163702,3.34543900
91.27615650,0.08163702,3.34543900
91.59615649,0.08163702,0.13702810
91.91615649,0.08163702,0.13702810
92.23615649,0.08163702,0.09247109
92.55615649,0.08163702,0.09247109
92.87615649,0.08163702,0.13702810
93.19615648,0.08163702,0.13702810
93.51615648,0.08163702,0.13702810
93.83615648,0.08163702,0.09247109
94.15615648,0.08163702,0.13702810
94.47615648,0.08163702,0.13702810
94.79615647,0.12604140,0.13702810
95.11615647,0.08163702,0.13702810
95.43615647,0.08163702,0.13702810
95.75615647,0.08163702,0.13702810
96.07615647,0.08163702,0.09247109
96.39615647,0.08163702,0.09247109
96.71615646,3.28257100,0.13702810
97.03615646,3.28257100,0.13702810
97.35615646,3.28257100,0.09247109
97.67615646,3.28257100,0.09247109
97.99615646,3.28257100,0.09247109
98.31615645,3.28257100,0.09247109
98.63615645,3.28257100,0.09247109
98.95615645,3.28257100,0.09247109
99.27615645,3.28257100,0.13702810
99.59615645,3.28257100,0.09247109
99.91615644,3.28257100,0.04791406
100.23615644,3.28257100,0.09247109
100.55615644,3.28257100,0.13702810
100.87615644,3.28257100,0.09247109
101.19615644,3.28257100,0.13702810
101.51615643,0.25940730,0.04791406
101.83615643,0.08163702,0.09247109
102.15615643,0.08163702,0.09247109
102.47615643,0.12604140,0.13702810
102.79615643,0.12604140,0.13702810
103.11615642,0.08163702,0.09247109
103.43615642,0.08163702,0.09247109
103.75615642,0.08163702,0.04791406
104.07615642,0.08163702,0.09247109
104.39615642,0.08163702,0.13702810
104.71615641,0.12604140,0.13702810
105.03615641,0.08163702,0.09247109
105.35615641,0.08163702,0.09247109
105.67615641,0.08163702,0.09247109
105.99615641,0.08163702,0.09247109
106.31615640,0.08163702,0.09247109
106.63615640,3.28257100,0.13702810
106.95615640,3.28257100,0.09247109
107.27615640,3.28257100,0.09247109
107.59615640,3.28257100,0.04791406
107.91615640,3.28257100,0.09247109
108.23615639,3.28257100,0.13702810
108.55615639,3.28257100,0.13702810
108.87615639,3.28257100,0.09247109
109.19615639,3.28257100,0.09247109
109.51615639,3.28257100,0.09247109
109.83615638,3.28257100,0.09247109
110.15615638,3.28257100,0.09247109
110.47615638,3.28257100,0.13702810
110.79615638,3.28257100,0.09247109
111.11615638,3.28257100,0.09247109
111.43615637,3.28257100,0.04791406
111.75615637,0.08163702,0.09247109
112.07615637,0.12604140,0.09247109
112.39615637,0.12604140,0.13702810
112.71615637,0.08163702,0.09247109
113.03615636,0.08163702,0.04791406
113.35615636,0.12604140,0.09247109
113.67615636,0.08163702,0.09247109
113.99615636,0.08163702,0.13702810
114.31615636,0.08163702,0.13702810
114.63615635,0.12604140,0.13702810
114.95615635,0.12604140,0.09247109
115.27615635,0.08163702,0.09247109
115.59615635,0.12604140,0.09247109
115.91615635,0.08163702,0.09247109
116.23615634,0.12604140,0.09247109
116.55615634,2.70470300,0.13702810
116.87615634,3.28257100,0.09247109
117.19615634,3.28257100,0.09247109
117.51615634,3.28257100,0.09247109
117.83615633,3.28257100,0.09247109
118.15615633,3.28257100,0.13702810
118.47615633,3.28257100,0.13702810
118.79615633,3.28257100,0.09247109
119.11615633,3.28257100,0.09247109
119.43615633,3.28257100,0.09247109
119.75615632,3.28257100,0.09247109
120.07615632,3.28257100,0.13702810
120.39615632,3.28257100,0.09247109
120.71615632,3.28257100,0.09247109
121.03615632,3.28257100,0.09247109
121.35615631,3.28257100,0.09247109
121.67615631,0.12604140,0.09247109
121.99615631,0.08163702,0.13702810
122.31615631,0.08163702,0.09247109
122.63615631,0.08163702,0.09247109
122.95615630,0.08163702,0.09247109
123.27615630,0.12604140,0.09247109
123.59615630,0.08163702,0.09247109
123.91615630,0.12604140,0.09247109
124.23615630,0.12604140,0.09247109
124.55615629,0.08163702,0.04791406
124.87615629,0.08163702,0.09247109
125.19615629,0.08163702,0.13702810
125.51615629,0.12604140,0.09247109
125.83615629,0.12604140,0.09247109
126.15615628,0.08163702,0.09247109
126.47615628,0.08163702,0.04791406
126.79615628,3.28257100,0.09247109
127.11615628,3.28257100,0.09247109
127.43615628,3.28257100,0.09247109
127.75615627,3.28257100,0.09247109
128.07615627,3.28257100,0.04791406
128.39615627,3.28257100,0.09247109
128.71615627,3.28257100,0.09247109
129.03615627,3.28257100,0.13702810
129.35615626,3.28257100,0.09247109
129.67615626,3.28257100,0.09247109
129.99615626,3.28257100,0.09247109
130.31615626,3.28257100,0.04791406
130.63615626,3.28257100,0.04791406
130.95615626,3.28257100,0.09247109
131.27615625,3.28257100,0.09247109
131.59615625,0.83742790,0.04791406
131.91615625,0.08163702,0.13702810
132.23615625,0.08163702,0.13702810
132.55615625,0.08163702,0.13702810
132.87615624,0.08163702,0.04791406
133.19615624,0.12604140,0.13702810
133.51615624,0.12604140,0.09247109
133.83615624,0.12604140,0.09247109
134.15615624,0.08163702,0.04791406
134.47615623,0.08163702,0.09247109
134.79615623,0.12604140,0.09247109
135.11615623,0.12604140,0.09247109
135.43615623,0.12604140,0.09247109
135.75615623,0.08163702,0.09247109
136.07615622,0.08163702,0.09247109
136.39615622,0.08163702,0.09247109
136.71615622,3.28257100,0.09247109
137.03615622,3.28257100,0.13702810
137.35615622,3.28257100,0.09247109
137.67615621,3.28257100,0.09247109
137.99615621,3.28257100,0.09247109
138.31615621,3.28257100,0.09247109
138.63615621,3.28257100,0.09247109
138.95615621,3.28257100,0.13702810
139.27615620,3.28257100,0.09247109
139.59615620,3.28257100,0.09247109
139.91615620,3.28257100,0.09247109
140.23615620,3.28257100,0.09247109
140.55615620,3.28257100,0.09247109
140.87615619,3.28257100,0.09247109
141.19615619,3.28257100,0.13702810
141.51615619,3.28257100,0.09247109
141.83615619,0.08163702,0.09247109
142.15615619,0.12604140,0.09247109
142.47615619,0.08163702,0.09247109
142.79615618,0.12604140,0.13702810
143.11615618,0.12604140,0.13702810
143.43615618,0.12604140,0.04791406
143.75615618,0.08163702,0.09247109
144.07615618,0.08163702,0.09247109
144.39615617,0.08163702,0.09247109
144.71615617,0.08163702,0.09247109
145.03615617,0.08163702,0.09247109
145.35615617,0.08163702,0.09247109
145.67615617,0.08163702,0.09247109
145.99615616,0.12604140,0.09247109
146.31615616,0.12604140,0.04791406
146.63615616,1.23752600,0.04791406
146.95615616,3.28257100,0.09247109
147.27615616,3.28257100,0.09247109
147.59615615,3.28257100,0.04791406
147.91615615,3.28257100,0.09247109
148.23615615,3.28257100,0.09247109
148.55615615,3.28257100,0.09247109
148.87615615,3.28257100,0.09247109
149.19615614,3.28257100,0.04791406
149.51615614,3.28257100,0.09247109
149.83615614,3.28257100,0.04791406
150.15615614,3.28257100,0.09247109
150.47615614,3.28257100,0.09247109
150.79615613,3.28257100,0.09247109
151.11615613,3.28257100,0.09247109
151.43615613,3.28257100,0.09247109
151.75615613,0.08163702,0.04791406
152.07615613,0.12604140,0.09247109
152.39615612,0.12604140,0.09247109
152.71615612,0.12604140,0.09247109
153.03615612,0.08163702,0.09247109
153.35615612,0.12604140,0.09247109
153.67615612,0.08163702,0.09247109
153.99615611,0.12604140,0.09247109
154.31615611,0.12604140,0.13702810
154.63615611,0.08163702,0.09247109
154.95615611,0.08163702,0.09247109
155.27615611,0.08163702,0.09247109
155.59615611,0.08163702,0.04791406
155.91615610,0.08163702,0.09247109
156.23615610,0.12604140,0.09247109
156.55615610,0.08163702,0.09247109
156.87615610,3.28257100,0.09247109
157.19615610,3.28257100,0.09247109
157.51615609,3.28257100,0.09247109
157.83615609,3.28257100,0.09247109
158.15615609,3.28257100,0.09247109
158.47615609,3.28257100,0.09247109
158.79615609,3.28257100,0.09247109
159.11615608,3.28257100,0.04791406
159.43615608,3.28257100,0.09247109
159.75615608,3.28257100,0.09247109
160.07615608,3.28257100,0.13702810
160.39615608,3.28257100,0.09247109
160.71615607,3.28257100,0.09247109
161.03615607,3.28257100,0.09247109
161.35615607,3.28257100,0.09247109
161.67615607,3.06039600,0.13702810
161.99615607,0.12604140,0.09247109
162.31615606,0.12604140,0.09247109
162.63615606,0.08163702,0.09247109
162.95615606,0.08163702,0.09247109
163.27615606,0.12604140,0.09247109
163.59615606,0.12604140,0.09247109
163.91615605,0.12604140,0.09247109
164.23615605,0.08163702,0.09247109
164.55615605,0.08163702,0.09247109
164.87615605,0.08163702,0.09247109
165.19615605,0.08163702,0.09247109
165.51615604,0.12604140,0.13702810
165.83615604,0.08163702,0.09247109
166.15615604,0.08163702,0.09247109
166.47615604,0.08163702,0.09247109
166.79615604,3.28257100,0.09247109
167.11615604,3.28257100,0.09247109
167.43615603,3.28257100,0.09247109
167.75615603,3.28257100,0.09247109
168.07615603,3.28257100,0.04791406
168.39615603,3.28257100,0.09247109
168.71615603,3.28257100,0.09247109
169.03615602,3.28257100,0.09247109
169.35615602,3.28257100,0.09247109
169.67615602,3.28257100,0.09247109
169.99615602,3.28257100,0.09247109
170.31615602,3.28257100,0.09247109
170.63615601,3.28257100,0.09247109
170.95615601,3.28257100,0.09247109
171.27615601,3.28257100,0.09247109
171.59615601,3.28257100,0.09247109
171.91615601,0.12604140,3.30088200
172.23615600,0.08163702,3.30088200
172.55615600,0.08163702,3.30088200
172.87615600,0.08163702,3.30088200
173.19615600,0.12604140,3.30088200
173.51615600,0.08163702,3.25632500
173.83615599,0.12604140,3.25632500
174.15615599,0.08163702,3.25632500
174.47615599,0.12604140,3.25632500
174.79615599,0.08163702,3.30088200
175.11615599,0.12604140,3.34543900
175.43615598,0.12604140,3.30088200
175.75615598,0.08163702,3.30088200
176.07615598,0.08163702,3.25632500
176.39615598,0.08163702,3.30088200
176.71615598,0.08163702,3.30088200
177.03615597,0.17044590,3.38999600
177.35615597,0.08163702,3.34543900
177.67615597,0.08163702,3.30088200
177.99615597,0.12604140,3.34543900
178.31615597,0.12604140,3.30088200
178.63615597,0.08163702,3.30088200
178.95615596,0.12604140,3.34543900
179.27615596,0.12604140,3.30088200
179.59615596,0.08163702,3.30088200
179.91615596,0.08163702,3.30088200
180.23615596,0.12604140,3.30088200
180.55615595,0.08163702,3.30088200
180.87615595,0.08163702,3.34543900
181.19615595,0.08163702,3.30088200
181.51615595,0.08163702,3.30088200
181.83615595,0.08163702,3.25632500
182.15615594,0.08163702,3.25632500
182.47615594,0.08163702,3.30088200
182.79615594,0.12604140,3.34543900
183.11615594,0.08163702,3.30088200
183.43615594,0.08163702,3.30088200
183.75615593,0.08163702,3.30088200
184.07615593,0.08163702,3.25632500
184.39615593,0.08163702,3.25632500
184.71615593,0.08163702,3.34543900
185.03615593,0.08163702,3.30088200
185.35615592,0.08163702,3.30088200
185.67615592,0.08163702,3.25632500
185.99615592,0.08163702,3.30088200
186.31615592,0.12604140,3.30088200
186.63615592,0.12604140,3.30088200
186.95615591,0.08163702,3.30088200
187.27615591,0.08163702,3.30088200
187.59615591,0.08163702,3.25632500
187.91615591,0.08163702,3.25632500
188.23615591,0.08163702,3.25632500
188.55615590,0.12604140,3.30088200
188.87615590,0.08163702,3.30088200
189.19615590,0.12604140,3.34543900
189.51615590,0.08163702,3.25632500
189.83615590,0.08163702,3.30088200
190.15615590,0.08163702,3.30088200
190.47615589,0.08163702,3.34543900
190.79615589,0.12604140,3.30088200
191.11615589,0.08163702,3.34543900
191.43615589,0.08163702,3.25632500
191.75615589,0.08163702,3.30088200
192.07615588,0.08163702,3.34543900
192.39615588,0.12604140,3.34543900
192.71615588,0.08163702,3.30088200
193.03615588,0.08163702,3.34543900
193.35615588,0.08163702,3.30088200
193.67615587,0.08163702,3.30088200
193.99615587,0.08163702,3.30088200
194.31615587,0.08163702,3.34543900
